latitude,longitude,elevation,plate,temperature,precipitation
#degrees,degrees,meters,id,celcius,millimeters/year
10.993130558753931,-151.90130344281923,-2633.974365234375,0,35.26754150390627,1633.44287109375
10.073133959630832,-151.5914724016891,-2633.9736328125,0,35.64165649414065,1822.5499267578125
9.164721361340076,-151.28736505908344,-2633.980712890625,0,35.98320922851565,2013.265380859375
8.268199268620664,-150.98884481121888,-2633.972900390625,0,36.29342041015627,2203.845703125
7.383836620171168,-150.69576139393362,-2633.977783203125,0,36.57341918945315,2392.620849609375
6.51186863063113,-150.408005524201,-2633.977783203125,0,36.82436523437502,2578.015625
5.652496790581064,-150.12542693785923,-2633.97412109375,0,37.04744873046877,2758.56591796875
4.805890574089752,-149.8479163518816,-2633.982177734375,0,37.24373779296877,2932.933349609375
3.9721853042801256,-149.57535082286307,-2633.982177734375,0,37.41445312500002,3099.91552734375
3.151490477622315,-149.30759374702023,-2633.983154296875,0,37.56060180664065,3258.452392578125
2.343884641291776,-149.0445495017047,-2633.987548828125,0,37.68328247070315,3407.629638671875
1.54941987548093,-148.78609514351143,-2633.973388671875,0,37.78362426757815,3546.679931640625
0.7681238744724274,-148.53212138941367,-2633.973388671875,0,37.8626647949219,3674.98095703125
58.523704091878045,-178.52879592211391,-2633.889892578125,2,-13.245489501953102,1411.863525390625
0.47471789083145577,-147.62910207924628,-2633.981201171875,0,37.9321228027344,3720.807373046875
57.853293704084614,-177.64346680189686,-2633.889892578125,2,-12.031744384765602,1457.08984375
57.1652716735163,-176.77627866411538,-2634.13134765625,255,-10.825201416015602,1500.64404296875
56.45971313225399,-175.92704026347266,-2633.837158203125,255,-9.634924316406227,1541.9884033203125
55.73672053313521,-175.09557401505035,-2633.848876953125,0,-8.461737060546852,1580.547607421875
54.99641681956504,-174.28166135279494,-2633.848876953125,0,-7.306402587890602,1615.7147216796875
54.23895908589438,-173.48508371065304,-2633.854736328125,0,-6.169714355468727,1646.857177734375
53.46453174723083,-172.70556788105782,-2633.86669921875,0,-5.052496337890602,1673.325439453125
52.673332879060304,-171.9428816375775,-2633.874755859375,0,-3.9556945800781023,1694.4637451171875
51.86561519838211,-171.1967107915103,-2633.87841796875,0,-2.8800720214843523,1709.620361328125
51.04164849766845,-170.4667957956677,-2633.88916015625,0,-1.8265747070312273,1718.163330078125
50.201736720337394,-169.7528361217263,-2633.896728515625,0,-0.7961181640624773,1719.494140625
49.3462316211312,-169.05451758098417,-2633.906005859375,0,0.21041259765627274,1713.0654296875
48.47550544535964,-168.37155330549626,-2633.912841796875,0,1.2009826660156477,1698.39892578125
47.58996458927832,-167.70361544618237,-2633.917724609375,0,2.2890563964843977,1675.103271484375
46.690066675561624,-167.0503898143407,-2633.906982421875,0,3.4578796386718977,1642.8941650390625
45.776296647640635,-166.4115622212694,-2633.906982421875,0,4.607537841796898,1601.6123046875
44.84917018479769,-165.78680481788834,-2633.906982421875,0,5.728662109375023,1551.2410888671875
43.909247362544725,-165.17581707587402,-2633.91650390625,0,6.818414306640648,1491.92333984375
42.95712240733953,-164.57828480652464,-2633.919189453125,0,7.893548583984398,1423.975341796875
41.99343052677492,-163.99388016076,-2633.924072265625,0,8.990716552734398,1347.8975830078125
41.01882058882205,-163.42230261025665,-2633.922119140625,0,10.082086181640648,1264.380126953125
40.034002933154596,-162.8632516266911,-2633.922119140625,0,11.139489746093773,1174.3092041015625
39.0396947296354,-162.3163993609832,-2633.93359375,0,12.162377929687523,1078.760498046875
38.03665412926235,-161.7814589451878,-2633.931396484375,0,13.148980712890648,978.994140625
37.025663188695404,-161.25814351135978,-2633.9345703125,0,14.097711181640648,876.4404907226562
36.00752104006745,-160.74616619155395,-2633.9345703125,0,15.009332275390648,772.6802978515625
34.98306096645724,-160.24521279706855,-2633.9423828125,0,15.894769287109398,669.422119140625
33.95312649622726,-159.7550374410934,-2633.953369140625,0,16.877069091796898,568.4705810546875
32.91857481811835,-159.2753532556834,-2633.94677734375,0,17.893151855468773,471.6929626464844
31.880283611438866,-158.80588703327174,-2633.94970703125,0,18.887872314453148,380.982421875
30.83912372530797,-158.34639288704832,-2633.95654296875,0,20.011254882812523,298.21575927734375
29.795983084317776,-157.89658394906795,-2633.95654296875,0,21.209741210937523,225.21420288085938
28.751749613060376,-157.45624165327723,-2633.957275390625,0,22.373590087890648,163.70091247558594
27.707295868202245,-157.02510645248768,-2633.962646484375,0,23.487939453125023,115.26020050048828
26.663501236599018,-156.6029324598892,-2633.9619140625,0,24.553155517578148,81.30181121826172
25.62122802963341,-156.18951476980666,-2633.968017578125,0,25.569787597656273,63.02626037597656
24.581321483215216,-155.78459383505162,-2633.960693359375,0,26.538476562500023,61.397037506103516
23.544618295517754,-155.387964749949,-2633.95849609375,0,27.459863281250023,77.11819458007812
22.511924428863093,-154.9994089484453,-2633.96533203125,0,28.334649658203148,110.61865997314453
21.48402706255307,-154.61872152486546,-2633.9560546875,0,29.163629150390648,162.04359436035156
20.461687762680146,-154.2456975735344,-2633.95947265625,0,29.947625732421898,231.2528839111328
19.445633944390927,-153.88014584915533,-2633.95947265625,0,30.687493896484398,317.82720947265625
18.436565702075338,-153.5218477856748,-2633.95947265625,0,31.384179687500023,421.0798645019531
17.435145564082873,-153.17063945855273,-2633.96875,0,32.0386901855469,540.075927734375
16.442007030459045,-152.82632962249238,-2633.974365234375,0,32.65200195312502,673.65478515625
15.457742620114358,-152.48875435295366,-2633.974365234375,0,33.22518310546877,820.45947265625
14.482907285918872,-152.15772240463983,-2633.977783203125,0,33.75930175781252,978.9676513671875
13.518020122249512,-151.83306985301078,-2633.98291015625,0,34.25545654296877,1147.5244140625
12.563559242348175,-151.5146464339048,-2633.981201171875,0,34.71477661132815,1324.3780517578125
11.619964339642681,-151.20227456240343,-2633.974365234375,0,35.13848266601565,1507.7144775390625
10.687636687746771,-150.8958176347233,-2633.981689453125,0,35.52767333984377,1695.690673828125
9.766939994233747,-150.59512538670265,-2633.980712890625,0,35.8835388183594,1886.4674072265625
8.858198693089182,-150.30004755417977,-2633.985107421875,0,36.2072692871094,2078.239013671875
7.961699652258219,-150.01044753337123,-2633.975341796875,0,36.50002441406252,2269.2607421875
7.077696442513796,-149.72618872049364,-2633.97998046875,0,36.76302490234377,2457.87109375
6.206404214814765,-149.44712085138525,-2633.98291015625,0,36.99736938476565,2642.513427734375
5.348005676721426,-149.17313464301935,-2633.982177734375,0,37.20427856445315,2821.751220703125
4.502651946169165,-148.9041071519909,-2633.98876953125,0,37.3848815917969,2994.280517578125
3.670461697694812,-148.63990177451646,-2633.98876953125,0,37.54030761718752,3158.939208984375
2.8515239372009873,-148.38042288794767,-2633.987548828125,0,37.67165527343752,3314.712646484375
2.0459016304941025,-148.12553388850114,-2633.991455078125,0,37.78005371093752,3460.735107421875
1.2536292486851248,-147.87512549315014,-2633.981201171875,0,37.86654052734377,3596.290283203125
58.75153871202216,-177.01217973766927,-2633.889892578125,2,-13.626837158203102,1395.9188232421875
0.957522085309972,-146.9643744088423,-2633.996337890625,0,37.92556152343752,3644.698974609375
58.06684639867423,-176.12986956106536,-2634.13134765625,255,-12.407263183593727,1442.9681396484375
57.364361442538424,-175.26660195186747,-2634.13134765625,255,-11.195074462890602,1488.3564453125
56.644186296452276,-174.4221173628871,-2633.837158203125,0,-9.999731445312477,1531.5205078125
55.90641999815877,-173.5961699073141,-2633.84765625,0,-8.821966552734352,1571.8597412109375
55.1512196420088,-172.78850003796012,-2633.85205078125,0,-7.662664794921852,1608.737548828125
54.37874915254245,-171.9988208868799,-2633.864013671875,0,-6.522619628906227,1641.4921875
53.58921002034024,-171.2268046049934,-2633.874755859375,0,-5.402655029296852,1669.4432373046875
52.78282764164478,-170.47216432435536,-2633.87841796875,0,-4.303717041015602,1691.904052734375
51.95986497873911,-169.734544875129,-2633.885986328125,0,-3.2266601562499773,1708.1939697265625
51.12062597504131,-169.01364572899084,-2633.89453125,0,-2.1723693847656023,1717.652587890625
50.26542481925318,-168.30909805572566,-2633.901123046875,0,-1.1418212890624773,1719.6573486328125
49.39463717177908,-167.62056034587502,-2633.909423828125,0,-0.12479248046872726,1713.64013671875
48.50865918359088,-166.94770475035872,-2633.909423828125,0,0.9932495117187727,1699.107421875
47.607927986795445,-166.2901624389616,-2633.921630859375,0,2.1937805175781477,1675.6591796875
46.69291144935094,-165.64759190222514,-2633.923583984375,0,3.3753295898437727,1643.00927734375
45.76412525053968,-165.01963797031252,-2633.923583984375,0,4.588006591796898,1601.0054931640625
44.822119220589855,-164.4059591337652,-2633.91650390625,0,5.770410156250023,1549.6474609375
43.86747051048634,-163.8062138831247,-2633.924072265625,0,6.919793701171898,1489.10302734375
42.90080066744361,-163.22004704855422,-2633.924072265625,0,8.037652587890648,1419.7232666015625
41.922772219811144,-162.64713078097355,-2633.930419921875,0,9.123712158203148,1342.053466796875
40.934061356316775,-162.0871235709242,-2633.9296875,0,10.174981689453148,1256.8367919921875
39.93540232229629,-161.53971122970438,-2633.93359375,0,11.189691162109398,1165.0206298828125
38.92754302346379,-161.00456590823387,-2633.93359375,0,12.167199707031273,1067.7486572265625
37.91125868629008,-160.48135975743256,-2633.937255859375,0,13.107171630859398,966.352783203125
36.88736551838098,-159.96977858859861,-2633.9384765625,0,14.014520263671898,862.3395385742188
35.856686557531475,-159.4695491941652,-2633.9384765625,0,14.927728271484398,757.3651733398438
34.82006874719864,-158.98033006467386,-2633.94970703125,0,15.972528076171898,653.2109375
33.77838293650166,-158.50186165293613,-2633.953369140625,0,17.029168701171898,551.7508544921875
32.73251363493804,-158.03385709100687,-2633.953857421875,0,18.162530517578148,454.9144287109375
31.68334193691072,-157.57601585056258,-2633.953857421875,0,19.387384033203148,364.6451721191406
30.63177625757931,-157.1280783844148,-2633.959716796875,0,20.625665283203148,282.86151123046875
29.57870110644133,-156.68978514537508,-2633.95947265625,0,21.820947265625023,211.40943908691406
28.525024898656387,-156.2608629258766,-2633.95947265625,0,22.965844726562523,152.02383422851562
27.471633851269292,-155.84107949948762,-2633.968017578125,0,24.060845947265648,106.28435516357422
26.419414181324857,-155.430188979398,-2633.97216796875,0,25.106439208984398,75.57965087890625
25.36923503039496,-155.02793181841926,-2633.97119140625,0,26.103234863281273,61.073509216308594
24.321946757031274,-154.634089450498,-2633.96533203125,0,27.051873779296898,63.677730560302734
23.278387766954413,-154.24844330958075,-2633.96533203125,0,27.953057861328148,84.03118896484375
22.239367437581024,-153.87077482961405,-2633.96923828125,0,28.807519531250023,122.4859848022461
21.205667825571076,-153.50085178416617,-2633.96533203125,0,29.616113281250023,179.10134887695312
20.178048789469734,-153.13848292794032,-2633.971435546875,0,30.379693603515648,253.644287109375
19.157230914234432,-152.78346335526138,-2633.96533203125,0,31.099206542968773,345.598876953125
18.143907464065926,-152.43560182083263,-2633.970458984375,0,31.775598144531273,454.1804504394531
17.138732429577242,-152.0947070793573,-2633.974365234375,0,32.40984497070315,578.357666015625
16.142325650435566,-151.76060154591696,-2633.979736328125,0,33.00307617187502,716.8780517578125
15.155267692720344,-151.43309397521483,-2633.979736328125,0,33.55635986328127,868.2989501953125
14.178102410244238,-151.11202044271087,-2633.980224609375,0,34.0707946777344,1031.0201416015625
13.211329260590306,-150.79720336348666,-2633.9833984375,0,34.5474792480469,1203.3204345703125
12.255413550395756,-150.48847881300208,-2633.9833984375,0,34.98769531250002,1383.3916015625
11.310777043841837,-150.18571018747375,-2633.98583984375,0,35.39251098632815,1569.3753662109375
10.377805646616652,-149.8887335623616,-2633.985595703125,0,35.7631774902344,1759.39697265625
9.456841721952351,-149.59738501312555,-2633.98779296875,0,36.10085449218752,1951.5985107421875
8.548191774587936,-149.3115415963605,-2633.985107421875,0,36.40679321289065,2144.167236328125
7.652125596995623,-149.03103938752642,-2633.97998046875,0,36.68215332031252,2335.361572265625
6.768875842494016,-148.75576910359658,-2633.984130859375,0,36.92815551757815,2523.53564453125
5.898640586569045,-148.4855804804092,-2633.984130859375,0,37.14595947265627,2707.156005859375
5.041582046213498,-148.22035057455926,-2633.984130859375,0,37.33672485351565,2884.818603515625
4.197833410116191,-147.9599564426417,-2633.99267578125,0,37.50167236328127,3055.258056640625
3.3674952101239684,-147.70427514125143,-2633.996337890625,0,37.6418395996094,3217.3564453125
2.5506387363362935,-147.45319738736177,-2633.996337890625,0,37.75844726562502,3370.147216796875
1.7473080648176533,-147.20660023756764,-2633.991455078125,0,37.8525329589844,3512.81591796875
58.964722576396596,-175.45025207827075,-2633.9033203125,2,-14.036169433593727,1380.7523193359375
1.4483504714027837,-146.28821300176773,-2633.996337890625,0,37.89901123046877,3563.76904296875
58.26537950727899,-174.57283231711259,-2634.13134765625,255,-12.811041259765602,1429.5975341796875
57.54809353121176,-173.7153020668175,-2633.8447265625,0,-11.593481445312477,1476.785400390625
56.812970516127045,-172.87737445944032,-2633.84765625,0,-10.393316650390602,1521.727783203125
56.060143650713655,-172.05872164590093,-2633.84765625,0,-9.211370849609352,1563.794921875
55.28977344441709,-171.25901577711915,-2633.862548828125,0,-8.048468017578102,1602.3216552734375
54.502040897250346,-170.47790168325815,-2633.864013671875,0,-6.905401611328102,1636.61474609375
53.69717482055063,-169.7150241944811,-2633.87841796875,0,-5.783087158203102,1665.9625244140625
52.87541427093888,-168.97000082019446,-2633.87841796875,0,-4.680944824218727,1689.6470947265625
52.03704270126567,-168.24247639056136,-2633.885986328125,0,-3.5985168457031023,1706.9580078125
51.182387960611145,-167.53205475461,-2633.902099609375,0,-2.5383056640624773,1717.2073974609375
50.31178814333923,-166.83833976136847,-2633.902099609375,0,-1.4914001464843523,1719.748779296875
49.4256325702326,-166.160976241,-2633.909423828125,0,-0.29346313476560226,1713.994873046875
48.524344713019815,-165.4995543821543,-2633.92236328125,0,1.0051818847656477,1699.4384765625
47.60838219437525,-164.85367803385955,-2633.92236328125,0,2.2811218261718977,1675.6732177734375
46.67825386339209,-164.2229920262789,-2633.929443359375,0,3.5276123046875227,1642.4150390625
45.73448222954182,-163.60708654806217,-2633.927734375,0,4.743798828125023,1599.521484375
44.777647858903904,-163.0056064293725,-2633.933837890625,0,5.926202392578148,1547.0125732421875
43.808355223219884,-162.4181691796164,-2633.93017578125,0,7.074090576171898,1485.086181640625
42.8272566055555,-161.84440596857863,-2633.93017578125,0,8.186761474609398,1414.133544921875
41.83502477954399,-161.2839616264224,-2633.93505859375,0,9.263452148437523,1334.748046875
40.83238716033197,-160.73648098331088,-2633.9345703125,0,10.303552246093773,1247.7332763671875
39.82008140834979,-160.2016225297855,-2633.938232421875,0,11.306390380859398,1154.1007080078125
38.79889299535202,-159.67901743563115,-2633.942626953125,0,12.271386718750023,1055.0670166015625
37.76962105347153,-159.16836517252432,-2633.9462890625,0,13.199212646484398,952.0404052734375
36.73310228088166,-158.66932423100653,-2633.944091796875,0,14.109277343750023,846.6048583984375
35.69018703613408,-158.1815804223759,-2633.944091796875,0,15.184869384765648,740.49462890625
34.64173933815878,-157.70481955793068,-2633.94970703125,0,16.344659423828148,635.5645141601562
33.588657356831625,-157.238727448969,-2633.95556640625,0,17.502160644531273,533.7572631835938
32.53183926202848,-156.7830308879241,-2633.959716796875,0,18.776849365234398,437.06109619140625
31.47219005381436,-156.33742934647245,-2633.959716796875,0,20.015649414062523,347.46856689453125
30.410621562443467,-155.9016496170473,-2633.965087890625,0,21.238610839843773,266.93218994140625
29.348045618169998,-155.47541849208184,-2633.965087890625,0,22.411920166015648,197.3192596435547
28.285375758795443,-155.05846276400922,-2633.968017578125,0,23.534631347656273,140.36831665039062
27.223510154195655,-154.6505365460194,-2633.97216796875,0,24.607202148437523,97.64669799804688
26.163340144057322,-154.25138029092383,-2633.97216796875,0,25.630212402343773,70.51383209228516
25.1057417001415,-153.86076177229083,-2633.97119140625,0,26.605432128906273,60.08841323852539
24.051570303641732,-153.47843510331018,-2633.97119140625,0,27.533654785156273,67.22225189208984
23.001660945184053,-153.10416805755017,-2633.9736328125,0,28.414422607421898,92.48117065429688
21.956821294637816,-152.73775572933565,-2633.971923828125,0,29.248437500000023,136.1334686279297
20.917833408662986,-152.37897955261323,-2633.975830078125,0,30.036553955078148,198.14601135253906
19.885448608068266,-152.02762096132943,-2633.972900390625,0,30.779687500000023,278.18817138671875
18.860380647621923,-151.68347504980918,-2633.970458984375,0,31.478753662109398,375.6435241699219
17.84331596133554,-151.346364233134,-2633.975830078125,0,32.13482055664065,489.6269226074219
16.834894879443812,-151.0160836056289,-2633.980224609375,0,32.74892578125002,619.0099487304688
15.83572358123557,-150.692441921997,-2633.98388671875,0,33.32216796875002,762.4486694335938
14.846370679959223,-150.37528891807662,-2633.986572265625,0,33.85567626953127,918.416015625
13.867363807728154,-150.06441968819266,-2633.986572265625,0,34.35054931640627,1085.237548828125
12.899188761747077,-149.75968396818337,-2633.98681640625,0,34.80800781250002,1261.1282958984375
11.942289504312045,-149.4609178335087,-2633.98583984375,0,35.2292419433594,1444.2293701171875
10.997073285452322,-149.1679573596285,-2633.988525390625,0,35.6154724121094,1632.6434326171875
10.063904666514853,-148.88065228238108,-2633.992919921875,0,35.9678894042969,1824.47021484375
9.143108935258862,-148.59885233760468,-2633.98779296875,0,36.2877136230469,2017.8382568359375
8.234973813403137,-148.32242092151594,-2633.989990234375,0,36.57619628906252,2210.933349609375
7.339749456626029,-148.05120776995307,-2633.985595703125,0,36.83452758789065,2402.024658203125
6.457646747018161,-147.78508993951104,-2633.98876953125,0,37.06389770507815,2589.486083984375
5.588846684592538,-147.52393082640643,-2633.98876953125,0,37.26552734375002,2771.8134765625
4.73349227643491,-147.2676074872342,-2633.989990234375,0,37.44057617187502,2947.638916015625
3.891697501327049,-147.0159833182109,-2633.994384765625,0,37.59023437500002,3115.739990234375
3.063544321538996,-146.76896269668825,-2633.997314453125,0,37.71563110351565,3275.046630859375
2.2490863113670536,-146.52640901888273,-2633.997314453125,0,37.81789550781252,3424.6435546875
59.16192379811321,-173.84336811375522,-2634.13134765625,255,-14.474859619140602,1366.5185546875
1.947121086839851,-145.6005358957525,-2634.00146484375,0,37.85140380859377,3478.0927734375
58.447595293956596,-172.97283318328041,-2633.84130859375,0,-13.244390869140602,1417.1270751953125
57.71518727906695,-172.12302104674743,-2633.8486328125,0,-12.021765136718727,1466.074462890625
56.96483294213311,-171.29354921356273,-2633.84765625,0,-10.817144775390602,1512.7447509765625
56.19667230203304,-170.48404885351118,-2633.858642578125,0,-9.630468749999977,1556.4796142578125
55.41088977387434,-169.69409649486417,-2633.862548828125,0,-8.460546874999977,1596.5823974609375
54.60768684823752,-168.92330964702825,-2633.865966796875,0,-7.309088134765602,1632.3280029296875
53.78730258174353,-168.17125117789647,-2633.876708984375,0,-6.177587890624977,1662.972900390625
52.95001018195918,-167.43751127611867,-2633.886474609375,0,-5.031164550781227,1687.7672119140625
52.09610676211336,-166.72163914920964,-2633.892822265625,0,-3.8752197265624773,1705.970947265625
51.22593041656997,-166.02321132544083,-2633.9033203125,0,-2.7338317871093523,1716.869384765625
50.33985680573339,-165.34180433308367,-2633.9033203125,0,-1.4903625488281023,1719.79296875
49.43828891076463,-164.67699470040964,-2633.912109375,0,-0.15799560546872726,1714.13671875
48.52167752414892,-164.02834529531188,-2633.9169921875,0,1.1518493652343977,1699.38232421875
47.59050758931733,-163.39544630644016,-2633.926025390625,0,2.4295593261718977,1675.1201171875
46.64529820064678,-162.7778606016876,-2633.93017578125,0,3.6743408203125227,1641.0706787109375
45.6866094336492,-162.17519203008237,-2633.9345703125,0,4.885400390625023,1597.1064453125
44.715045760066154,-161.58703078027423,-2633.933837890625,0,6.061975097656273,1543.272216796875
43.73124238749044,-161.01298070129133,-2633.937255859375,0,7.203302001953148,1479.8009033203125
42.73586525936614,-160.45265930254016,-2633.937255859375,0,8.308618164062523,1407.12841796875
41.72963154555611,-159.90567043304887,-2633.944091796875,0,9.377282714843773,1325.9041748046875
40.71327207630153,-159.3716316022239,-2633.94091796875,0,10.408593750000023,1236.99365234375
39.68756549316779,-158.85020130060678,-2633.94091796875,0,11.401940917968773,1141.4801025390625
38.65331434338236,-158.34101069798234,-2633.9462890625,0,12.364221191406273,1040.656005859375
37.611351910024,-157.84370462451372,-2633.95068359375,0,13.335565185546898,936.010009765625
36.56252513654976,-157.35795523112074,-2633.95068359375,0,14.548120117187523,829.2056274414062
35.50771853245718,-156.88342100834492,-2633.95556640625,0,15.757928466796898,722.0568237304688
34.44781660724377,-156.4198014278628,-2633.95556640625,0,17.011071777343773,616.4922485351562
33.38373119116373,-155.96675498021588,-2633.958984375,0,18.318444824218773,514.520751953125
32.31637752956584,-155.52399479745895,-2633.96337890625,0,19.584802246093773,418.18695068359375
31.246681113082634,-155.09123401164695,-2633.96337890625,0,20.801446533203148,329.52777099609375
30.175564017252064,-154.66817209445637,-2633.96923828125,0,21.968682861328148,250.52481079101562
29.10395514780125,-154.25452217794205,-2633.97216796875,0,23.085443115234398,183.0592498779297
28.032776580268152,-153.8500383752939,-2633.975830078125,0,24.152154541015648,128.8658905029297
26.9629316071705,-153.45443381856677,-2633.981201171875,0,25.169366455078148,89.49111938476562
25.89532181347873,-153.06747628132885,-2633.97705078125,0,26.138757324218773,66.2566909790039
24.830819755859316,-152.68891987677006,-2633.980712890625,0,27.087457275390648,60.227272033691406
23.770286038147685,-152.31850505770194,-2633.97998046875,0,27.992517089843773,72.1864013671875
22.71455394342257,-151.95602691844937,-2633.984619140625,0,28.850122070312523,102.61905670166016
21.664431141553326,-151.60123957220222,-2633.97705078125,0,29.661004638671898,151.70249938964844
20.620689443916167,-151.25395177366374,-2633.979736328125,0,30.426019287109398,219.30569458007812
19.584073341130622,-150.91393129640218,-2633.979736328125,0,31.147088623046898,304.99566650390625
18.555289757775792,-150.5809732347424,-2633.980224609375,0,31.825524902343773,408.0522155761719
17.53501146748492,-150.25490000376598,-2633.980224609375,0,32.46132812500002,527.4884643554688
16.523866847661647,-149.93550669779785,-2633.98388671875,0,33.05532226562502,662.0784912109375
15.52244670966918,-149.62261573191955,-2633.98779296875,0,33.60872802734377,810.387939453125
14.53131112901946,-149.3160495212127,-2633.991943359375,0,34.12258300781252,970.8071899414062
13.550961270842837,-149.01563048075886,-2633.992431640625,0,34.5981384277344,1141.592529296875
12.581870125739332,-148.72119468601795,-2633.991943359375,0,35.03658447265627,1320.8992919921875
